,Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
1669,JUJUY,Yavi,Cangrejillos,38112020,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,JUJUY,Yavi,La Intermedia,38112040,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,JUJUY,Yavi,La Quiaca,38112050,,,,,1.0,,,342,,,,,,,,,,,,320,,,,,,3,,,,,,,,,,75,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,JUJUY,Yavi,Pumahuasi,38112070,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,JUJUY,Yavi,Yavi,38112080,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,JUJUY,Yavi,Yavi Chico,38112090,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,LA PAMPA,Atreucó,Doblas,42007010,1,,,,1.0,,,,,,247,,,,,,103,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,LA PAMPA,Atreucó,Macachín,42007020,3,,,,1.0,,,,,,58,,,220,,,,,,722,,,,4,,285,,14,,,,,,,,3,,,,,3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,LA PAMPA,Atreucó,Miguel Riglos,42007030,110,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,LA PAMPA,Atreucó,Rolón,42007040,,,,,1.0,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,LA PAMPA,Atreucó,Tomas M. Anchorena,42007050,,,,,1.0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,LA PAMPA,Caleu Caleu,La Adela,42014020,2,,,,1.0,,,,,,,,,,,,13,,,318,,,,157,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,LA PAMPA,Capital,Anguil,42021010,67,,,,1.0,,,,,23,68,,,78,,,95,,12,153,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,LA PAMPA,Capital,Santa Rosa,42021020,9,1.0,,,3.0,,105,80,,40,1,,,278,,958,43,,,"18,392",,,,419,,"3,940",,11,,,"2,419",,,,,"3,809",,,,,58,,,,,"3,874",,,,,,,,,,,,,"17,134",,,,,,,,,,,,,,,,,,,,"1,738"
1683,LA PAMPA,Catriló,Catriló,42028010,330,,,,1.0,,,,,,1,,,5,,,316,,49,175,,8,,,,198,,,,,56,,,,,85,,,,,,,,,,144,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,14
1684,LA PAMPA,Catriló,La Gloria,42028020,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,LA PAMPA,Catriló,Lonquimay,42028030,72,,,,1.0,,,,,,173,,,65,,,26,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,LA PAMPA,Catriló,Uriburu,42028040,98,,,,1.0,,,,,,42,,,24,,,12,,10,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,LA PAMPA,Chalileo,Santa Isabel,42049010,1,,,,1.0,,,,,,50,,,,,,109,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,LA PAMPA,Chapaleufú,Bernardo Larroude,42056010,66,,,,1.0,,,16,,,85,,,127,,,162,,9,109,,,,,,7,,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,LA PAMPA,Chapaleufú,Ceballos,42056020,1,,,,1.0,,,15,,,16,,,36,,,,,,2,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),42056030,1,,,,1.0,,,11,,,69,,,72,,,,,,72,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,LA PAMPA,Chapaleufú,Intendente Alvear,42056040,5,,,,1.0,,,122,,,105,,,"1,039",,5,,,,68,,,,26,,24,,,,,51,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,LA PAMPA,Chapaleufú,Sarah,42056050,,,,,2.0,,,,,,,,,,,,,,,15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,LA PAMPA,Chapaleufú,Vértiz,42056060,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,LA PAMPA,Chical Co,La Humada,42063020,,,,,1.0,,,,,,,,,,,,126,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,LA PAMPA,Conhelo,Conhelo,42035010,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,LA PAMPA,Conhelo,Eduardo Castex,42035020,"1,267",,,,1.0,,,453,,,162,,,376,,8,141,,202,94,,,,18,,255,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,LA PAMPA,Conhelo,Mauricio Mayer,42035030,,,,,1.0,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,LA PAMPA,Conhelo,Monte Nievas,42035040,,,,,1.0,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,LA PAMPA,Conhelo,Rucanelo,42035050,1,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,LA PAMPA,Conhelo,Winifreda,42035060,2,,,,,,,,,,,,,,,,385,,310,,,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,LA PAMPA,Curacó,Gobernador Duval,42042010,,,,,1.0,,,,,,,,,,,,52,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,LA PAMPA,Curacó,Puelches,42042020,,,,,1.0,,,,,,,,,,,,17,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,LA PAMPA,Guatraché,Alpachiri,42070010,2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,LA PAMPA,Guatraché,General Manuel J. Campos,42070020,2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,LA PAMPA,Guatraché,Guatraché,42070030,280,,,,1.0,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,LA PAMPA,Guatraché,Perú,42070040,,,,,,,,,,,,,,,,,,,,28,,,,,,7,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,LA PAMPA,Guatraché,Santa Teresa,42070050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,LA PAMPA,Hucal,Abramo,42077010,2,,,,,,,,,,32,,,11,,,12,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,LA PAMPA,Hucal,Bernasconi,42077020,12,,,,1.0,,,,,,227,,,127,,,126,,,75,,,,,,82,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,1,,,,,,,,,,,,,690,,,72,,62,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,LA PAMPA,Hucal,Jacinto Arauz,42077050,5,,,1,1.0,,,,,,631,,,52,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,LA PAMPA,Limay Mahuida,La Reforma,42091010,,,,,1.0,,,,,,,,,,,,57,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,1,,,,,,,,,,,,,,,,10,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,LA PAMPA,Loventué,Carro Quemado,42098010,1,,,,1.0,,,,,,,,,20,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,LA PAMPA,Loventué,Loventué,42098020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,LA PAMPA,Loventué,Luan Toro,42098030,,,,,1.0,,,,,,,,,21,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,LA PAMPA,Loventué,Telén,42098040,1,,,,1.0,,,,,,,,,50,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,LA PAMPA,Loventué,Victorica,42098050,2,,,,1.0,,,,,,,,,192,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,LA PAMPA,Maracó,Agustoni,42105010,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,LA PAMPA,Maracó,Dorila,42105020,1,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,LA PAMPA,Maracó,General Pico,42105030,5,,,2,1.0,,38,1,,,,,,1,,"1,297",,,,"12,017",,,,841,,,,,,,"3,495",,,,,1,,,,,,,,,,943,,,,,,,,,,,,,"1,121",,,,84,,,,,,,,,,,,,,,,547
1723,LA PAMPA,Maracó,Speluzzi,42105040,1,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,LA PAMPA,OTROS,Otros,Sin Datos,283,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,LA PAMPA,Puelén,25 de Mayo,42112020,18,,,,,,,,,,482,,,264,,,949,,151,,,110,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,LA PAMPA,Puelén,Casa De Piedra,42112005,2,,,,,,,,,,,,,,,,29,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,LA PAMPA,Puelén,Puelén,42112010,1,,,,1.0,,,,,,,,,57,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,LA PAMPA,Quemú Quemú,Colonia Barón,42119010,,,,,1.0,,,,,,,,,230,,,,,10,550,,,,,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,LA PAMPA,Quemú Quemú,Miguel Cané,42119030,106,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,115,,,,1.0,,,,,,,,,,,,,,120,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,LA PAMPA,Quemú Quemú,Relmo,42119050,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,,,,,,,,,,,,,,90,,,,,34,120,,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,LA PAMPA,Rancul,Caleufú,42126010,2,,,,1.0,,,,,,,,,541,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,LA PAMPA,Rancul,La Maruja,42126030,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,LA PAMPA,Rancul,Parera,42126040,3,,,,1.0,,,65,,,224,,,168,,,,,5,193,,,,,,8,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,LA PAMPA,Rancul,Quetrequén,42126060,1,,,,1.0,,,3,,,30,,,28,,,,,,80,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,LA PAMPA,Rancul,Rancul,42126070,3,,,1,1.0,,,323,,,181,,,133,,,,,58,,,,,1,,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,LA PAMPA,Realicó,Adolfo Van Praet,42133010,,,,,1.0,,,,,,,,,6,,,,,,20,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,LA PAMPA,Realicó,Alta Italia,42133020,13,,,,1.0,,,,,,,,,,,,,,469,,,,,58,,9,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,2,,,,,,,3,,,13,,,34,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,LA PAMPA,Realicó,Embajador Martini,42133040,1,,,,1.0,,,173,,,,,,262,,3,,,,100,,,,,,2,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,LA PAMPA,Realicó,Falucho,42133050,,,,,1.0,,,1,,,30,,,29,,,,,,10,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,LA PAMPA,Realicó,Ingeniero Luiggi,42133060,1,,,,2.0,,,313,,,,,,726,,,,,187,407,,,,,,21,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,LA PAMPA,Realicó,Ojeda,42133070,,,,,,,,,,,,,,,,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,LA PAMPA,Realicó,Realicó,42133080,30,,,,1.0,,,86,,,624,,,786,,10,,,313,919,,,,39,,167,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,LA PAMPA,Toay,Toay,42140020,2,,,,1.0,,,4,,14,,,,65,,36,7,,,"1,808",,,,62,,705,,,,,451,,,,,574,,,,,,,,,,546,,,,,,,,,,,,,"1,710",,,,,,,,,,,,,,,,,,,,162
1747,LA PAMPA,Trenel,Arata,42147010,1,,,,1.0,,,34,,,141,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,LA PAMPA,Trenel,Metileo,42147020,,,,,1.0,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,LA PAMPA,Trenel,Trenel,42147030,1,,,1,1.0,,,,,,,,,803,,4,,,122,,,,,4,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,LA PAMPA,Utracán,Ataliva Roca,42154010,2,,,,1.0,,,,,42,,,,8,,,159,,,59,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,LA PAMPA,Utracán,Chacharramendi,42154020,,,,1,1.0,,,,,,,,,,,,66,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,LA PAMPA,Utracán,Colonia Santa María,42154030,5,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,LA PAMPA,Utracán,General Acha,42154040,11,,,,1.0,,,41,,66,65,,,52,,5,,,,"3,218",,,,20,,987,,,,,133,,,,,129,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,LA PAMPA,Utracán,Quehué,42154050,1,,,,1.0,,,,,,,,,,,,,,,,,,,,,227,,,,,4,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,LA PAMPA,Utracán,Unanué,42154060,1,,,,,,,,,,,,,,,,,,,33,,,,,,22,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,LA RIOJA,Arauco,Aimogasta,46007010,,,,,1.0,,,1,,,,,,15,,,,,,66,,,,,,107,,"1,499",,,1,,,,,89,,,,,,,,,,485,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
1757,LA RIOJA,Arauco,Estación Mazán,46007040,,,,1,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,LA RIOJA,Arauco,Villa Mazán,46007050,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,LA RIOJA,Capital,La Rioja,46014010,1,,,1,1.0,,,452,,,8,,,602,,,,,5,"1,334",,2,,,,"2,319",,908,,,420,,,,,"3,316",,,,580,224,,,,,341,,,,,,,,,,,,,"36,890",,,,,,,,,,,,,,,,,,,,"9,532"
1760,LA RIOJA,Castro Barros,Aminga,46021010,,,,,,,,,,,,,,,,,,,,3,,,,,,,,164,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,LA RIOJA,Castro Barros,Anillaco,46021020,,,,,1.0,,,,,,,,,,,,,,,10,,,,,,,,442,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
1762,LA RIOJA,Castro Barros,Anjullón,46021030,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,LA RIOJA,Castro Barros,Chuquis,46021040,,,,,,,,,,,,,,,,,,,,2,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,LA RIOJA,Castro Barros,Los Molinos,46021050,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,LA RIOJA,Castro Barros,Pinchas,46021060,,,,,,,,,,,,,,,,,,,,4,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,LA RIOJA,Castro Barros,San Pedro,46021070,,,,,,,,,,,,,,,,,,,,1,,,,,,,,71,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,LA RIOJA,Chamical,Chamical,46035010,,,,,1.0,,,9,,,,,,25,,,,,,79,,,,,,107,,"2,109",,,3,,,,,236,,,,,,,,,,651,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
1769,LA RIOJA,Chilecito,Chilecito,46042010,,,,,,,,217,,,,,,76,,,2,,,269,,,,,,627,,"2,203",,,37,,,,,"1,181",,,,,19,,,,,"1,168",,,,,,,,,,,,,722,,,,,,,,,,,,,,,,,,,,"2,443"
1770,LA RIOJA,Chilecito,Colonia Anguinán,46042020,,,,,,,,1,,,,,,,,,,,,,,,,,,,,159,,,,,,,,43,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,LA RIOJA,Chilecito,Colonia Vichigasta,46042050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,LA RIOJA,Chilecito,La Puntilla,46042030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,LA RIOJA,Chilecito,Los Sarmientos,46042030,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,39,,,,,,,,,,43,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1774,LA RIOJA,Chilecito,Malligasta,46042070,,,,,,,,,,,,,,,,,,,,1,,,,,,,,80,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,LA RIOJA,Chilecito,Nonogasta,46042090,,,,1,,,,,,,,,,1,,,,,,16,,,,,,66,,524,,,6,,,,,178,,,,,,,,,,139,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1776,LA RIOJA,Chilecito,San Miguel,46042030,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,18,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,LA RIOJA,Chilecito,San Nicolás,46042100,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,LA RIOJA,Chilecito,Santa Florentina,46042110,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,LA RIOJA,Chilecito,Sañogasta,46042120,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,LA RIOJA,Chilecito,Tilimuqui,46042130,,,,,,,,,,,,,,,,,,,,5,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,LA RIOJA,Chilecito,Vichigasta,46042140,1,,,,,,,,,,,,,,,,,,,8,,,,,,33,,20,,,7,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,,,,,,,,,,,,,,,,,,,,6,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,,,,,,,,,,,,,,,,,,,,1,,,,,,,,70,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
